frame,timestamp,yaw,pitch,roll,label
1084,36.13333333333333,56.11,11.48,-0.03,distracted
1085,36.166666666666664,55.32,11.31,0.53,distracted
1086,36.2,60.37,12.65,-0.17,distracted
1087,36.233333333333334,58.34,11.82,-0.01,distracted
1088,36.266666666666666,57.61,11.83,0.95,distracted
1089,36.3,56.68,9.48,1.91,distracted
1090,36.333333333333336,58.93,10.52,1.25,distracted
1091,36.36666666666667,58.7,7.71,1.8,distracted
1092,36.4,55.15,8.36,0.47,distracted
1093,36.43333333333333,58.59,8.9,-0.18,distracted
1094,36.46666666666667,55.9,9.53,-0.15,distracted
1095,36.5,48.58,10.67,0.01,distracted
1096,36.53333333333333,45.06,10.46,1.0,distracted
1097,36.56666666666667,47.47,8.43,2.62,distracted
1098,36.6,45.14,7.82,2.87,distracted
1099,36.63333333333333,44.34,9.21,2.66,distracted
1100,36.666666666666664,50.38,8.3,3.51,distracted
1101,36.7,52.8,8.19,2.78,distracted
1102,36.733333333333334,58.86,8.33,1.88,distracted
1103,36.766666666666666,59.02,9.21,1.16,distracted
1104,36.8,63.31,10.43,0.64,distracted
1105,36.833333333333336,60.44,8.52,-0.26,distracted
1106,36.86666666666667,62.65,10.18,-0.54,distracted
1107,36.9,57.3,10.1,0.18,distracted
1108,36.93333333333333,58.29,8.61,1.73,distracted
1109,36.96666666666667,57.2,7.69,0.8,distracted
1110,37.0,56.27,9.09,0.95,distracted
1111,37.03333333333333,57.66,9.32,0.81,distracted
1112,37.06666666666667,56.78,11.64,-0.27,distracted
1113,37.1,58.21,12.9,-0.27,distracted
1114,37.13333333333333,58.42,11.37,0.22,distracted
1115,37.166666666666664,60.47,11.94,-0.04,distracted
1116,37.2,55.69,11.07,0.16,distracted
1117,37.233333333333334,53.49,10.3,0.15,distracted
1118,37.266666666666666,47.92,8.9,-1.88,distracted
1119,37.3,43.86,8.32,-0.4,distracted
1120,37.333333333333336,43.49,8.07,-0.2,distracted
1121,37.36666666666667,44.94,8.16,-0.97,distracted
1122,37.4,52.09,9.51,-1.39,distracted
1123,37.43333333333333,52.35,10.92,-0.89,distracted
1124,37.46666666666667,56.08,10.9,-0.77,distracted
1125,37.5,59.51,10.93,-0.39,distracted
1126,37.53333333333333,61.46,10.45,-0.16,distracted
1127,37.56666666666667,58.71,9.5,0.93,distracted
1128,37.6,57.61,8.98,1.46,distracted
1129,37.63333333333333,56.44,11.68,-0.67,distracted
1130,37.666666666666664,55.07,12.96,0.08,distracted
1131,37.7,52.05,14.01,0.91,distracted
1132,37.733333333333334,52.29,13.05,1.09,distracted
1133,37.766666666666666,50.38,14.54,1.21,distracted
1134,37.8,50.08,14.61,1.64,distracted
1135,37.833333333333336,48.27,15.11,-0.23,distracted
1136,37.86666666666667,47.98,14.47,-0.06,distracted
1137,37.9,48.0,13.28,-0.64,distracted
1138,37.93333333333333,51.85,12.52,-0.46,distracted
1139,37.96666666666667,53.13,8.7,0.58,distracted
1140,38.0,54.44,8.09,1.35,distracted
1141,38.03333333333333,57.75,8.71,1.65,distracted
1142,38.06666666666667,58.37,9.9,3.33,distracted
1143,38.1,61.37,10.55,2.31,distracted
1144,38.13333333333333,57.95,12.62,1.76,distracted
1145,38.166666666666664,56.22,11.38,2.45,distracted
1146,38.2,55.41,9.77,1.57,distracted
1147,38.233333333333334,52.75,9.48,-0.04,distracted
1148,38.266666666666666,50.02,7.65,0.65,distracted
1149,38.3,51.48,4.43,1.79,distracted
1150,38.333333333333336,54.88,3.91,0.85,distracted
1151,38.36666666666667,51.15,6.75,2.06,distracted
1152,38.4,53.07,8.16,2.41,distracted
1153,38.43333333333333,51.35,9.0,2.57,distracted
1154,38.46666666666667,51.57,11.71,1.28,distracted
1155,38.5,49.23,12.14,0.63,distracted
1156,38.53333333333333,50.14,9.16,0.08,distracted
1157,38.56666666666667,45.61,9.29,0.81,distracted
1158,38.6,47.68,7.1,0.51,distracted
1159,38.63333333333333,48.46,6.31,0.26,distracted
1160,38.666666666666664,51.68,6.92,0.34,distracted
1161,38.7,49.92,7.88,-0.38,distracted
1162,38.733333333333334,55.12,6.19,-0.9,distracted
1163,38.766666666666666,59.6,9.61,-0.71,distracted
1164,38.8,59.36,10.26,0.3,distracted
1165,38.833333333333336,55.05,9.64,0.89,distracted
1166,38.86666666666667,57.24,8.6,1.21,distracted
1167,38.9,56.12,9.63,0.58,distracted
1168,38.93333333333333,42.23,5.69,1.64,distracted
1169,38.96666666666667,30.2,3.71,1.22,distracted
1170,39.0,19.82,1.32,1.95,focused
1171,39.03333333333333,8.05,0.39,0.26,focused
1172,39.06666666666667,-3.6,-1.73,0.24,focused
1173,39.1,-5.52,-1.32,0.45,focused
1174,39.13333333333333,-5.59,-2.22,1.06,focused
1175,39.166666666666664,-3.46,-2.53,-0.45,focused
1176,39.2,-0.01,-1.88,1.45,focused
1177,39.233333333333334,0.11,-2.88,1.71,focused
1178,39.266666666666666,1.31,-1.89,0.99,focused
1179,39.3,1.92,-0.44,0.28,focused
1180,39.333333333333336,0.98,0.5,0.36,focused
1181,39.36666666666667,-0.73,-0.77,-0.99,focused
1182,39.4,0.2,0.76,-2.0,focused
1183,39.43333333333333,-0.09,0.28,-2.45,focused
1184,39.46666666666667,0.68,-1.33,-2.5,focused
1185,39.5,-0.47,-3.52,-1.11,focused
1186,39.53333333333333,0.32,-3.17,-0.04,focused
1187,39.56666666666667,0.9,-4.54,1.61,focused
1188,39.6,0.69,-4.14,1.73,focused
1189,39.63333333333333,0.94,-4.12,1.76,focused
1190,39.666666666666664,0.88,-3.19,0.56,focused
1191,39.7,-0.74,-1.95,1.22,focused
1192,39.733333333333334,-0.07,-2.82,0.72,focused
1193,39.766666666666666,-0.86,-4.02,-0.03,focused
1194,39.8,-0.03,-3.5,0.44,focused
1195,39.833333333333336,1.12,-1.73,0.04,focused
1196,39.86666666666667,2.98,-2.32,-1.34,focused
1197,39.9,2.25,-1.38,-1.52,focused
1198,39.93333333333333,2.63,-1.4,0.26,focused
1199,39.96666666666667,1.64,-0.69,-0.85,focused
1200,40.0,0.53,-1.42,-0.77,focused
1201,40.03333333333333,-0.81,-2.09,-0.12,focused
1202,40.06666666666667,-1.76,-2.06,0.43,focused
1203,40.1,-0.51,-2.22,-0.97,focused
1204,40.13333333333333,0.44,-2.15,-1.32,focused
1205,40.166666666666664,1.35,-3.98,-0.48,focused
1206,40.2,3.2,-4.57,-1.05,focused
1207,40.233333333333334,3.95,-5.74,-1.85,focused
1208,40.266666666666666,3.84,-5.53,-1.82,focused
1209,40.3,3.48,-5.81,-0.83,focused
1210,40.333333333333336,2.93,-4.4,-0.94,focused
1211,40.36666666666667,1.78,-4.13,-0.54,focused
1212,40.4,0.38,-3.22,-0.65,focused
1213,40.43333333333333,-0.99,-2.69,-0.38,focused
1214,40.46666666666667,-0.96,-3.2,-0.3,focused
1215,40.5,-0.25,-3.16,-0.72,focused
1216,40.53333333333333,-0.5,-2.64,-0.61,focused
1217,40.56666666666667,-1.37,-2.52,1.21,focused
1218,40.6,-0.77,-3.11,1.31,focused
1219,40.63333333333333,-1.15,-2.14,0.31,focused
1220,40.666666666666664,-1.0,-2.05,0.72,focused
1221,40.7,-0.85,-1.65,1.23,focused
1222,40.733333333333334,-0.1,-1.26,-0.13,focused
1223,40.766666666666666,0.25,-0.78,-0.45,focused
1224,40.8,0.95,-1.54,-0.36,focused
1225,40.833333333333336,0.05,-1.79,0.46,focused
1226,40.86666666666667,0.26,-2.92,1.43,focused
1227,40.9,1.39,-2.64,1.38,focused
1228,40.93333333333333,1.76,-2.18,2.2,focused
1229,40.96666666666667,1.65,-1.61,2.68,focused
1230,41.0,1.51,-1.52,2.5,focused
1231,41.03333333333333,0.85,-0.37,1.88,focused
1232,41.06666666666667,-0.1,-1.64,1.89,focused
1233,41.1,-0.28,-2.45,1.97,focused
1234,41.13333333333333,-0.78,-2.95,1.3,focused
1235,41.166666666666664,-1.38,-2.99,-0.54,focused
1236,41.2,-0.39,-3.72,0.53,focused
1237,41.233333333333334,2.19,-3.33,0.55,focused
1238,41.266666666666666,2.74,-1.99,-1.24,focused
1239,41.3,0.97,-2.39,-0.03,focused
1240,41.333333333333336,2.42,-1.91,0.53,focused
1241,41.36666666666667,-0.24,-1.3,-1.91,focused
1242,41.4,-3.7,-1.11,-1.37,focused
1243,41.43333333333333,-4.6,-2.4,-0.49,focused
1244,41.46666666666667,-3.46,-2.84,-1.27,focused
1245,41.5,-3.44,-3.29,-0.44,focused
1246,41.53333333333333,-2.39,-3.91,-1.25,focused
1247,41.56666666666667,-0.63,-3.14,-2.61,focused
1248,41.6,-1.0,-2.67,-1.77,focused
1249,41.63333333333333,-1.06,-2.28,-2.52,focused
1250,41.666666666666664,-1.4,-1.24,-2.45,focused
1251,41.7,-0.62,-0.94,-1.15,focused
1252,41.733333333333334,-1.41,-1.31,-0.13,focused
1253,41.766666666666666,-0.93,-2.09,-0.1,focused
1254,41.8,-0.04,-2.0,1.68,focused
1255,41.833333333333336,-0.52,-3.7,1.06,focused
1256,41.86666666666667,-1.92,-3.61,-0.04,focused
1257,41.9,-2.25,-5.35,-0.22,focused
1258,41.93333333333333,-2.39,-4.96,-1.63,focused
1259,41.96666666666667,-3.86,-4.35,-2.56,focused
1260,42.0,-3.2,-4.41,-2.0,focused
1261,42.03333333333333,-0.75,-4.34,-1.15,focused
1262,42.06666666666667,0.44,-3.24,-1.09,focused
1263,42.1,0.3,-3.14,-0.34,focused
1264,42.13333333333333,0.45,-4.03,-0.84,focused
1265,42.166666666666664,-1.09,-4.23,-0.85,focused
1266,42.2,-2.84,-4.27,-0.58,focused
1267,42.233333333333334,-4.62,-3.74,-0.1,focused
1268,42.266666666666666,-5.16,-3.39,-0.74,focused
1269,42.3,-4.29,-3.54,-0.99,focused
1270,42.333333333333336,-3.31,-2.88,-1.32,focused
1271,42.36666666666667,-3.55,-3.43,-1.18,focused
1272,42.4,-2.01,-3.71,-2.07,focused
1273,42.43333333333333,-0.27,-4.67,-1.26,focused
1274,42.46666666666667,0.59,-3.62,-0.31,focused
1275,42.5,0.48,-2.93,-0.92,focused
1276,42.53333333333333,0.65,-2.92,-0.34,focused
1277,42.56666666666667,0.99,-3.61,-0.13,focused
1278,42.6,-0.44,-3.34,0.17,focused
1279,42.63333333333333,-2.48,-2.66,0.79,focused
1280,42.666666666666664,-1.19,-3.56,1.55,focused
1281,42.7,-1.56,-3.63,1.1,focused
1282,42.733333333333334,-0.83,-3.72,1.07,focused
1283,42.766666666666666,-0.46,-4.13,0.84,focused
1284,42.8,0.06,-5.21,0.07,focused
1285,42.833333333333336,-1.44,-4.94,0.03,focused
1286,42.86666666666667,-0.59,-5.06,-0.07,focused
1287,42.9,-0.31,-4.31,0.74,focused
1288,42.93333333333333,-1.3,-3.38,-0.27,focused
1289,42.96666666666667,-1.9,-3.71,0.72,focused
1290,43.0,-0.51,-3.56,-0.07,focused
1291,43.03333333333333,-0.37,-2.94,-0.16,focused
1292,43.06666666666667,-3.17,-3.56,-0.8,focused
1293,43.1,-1.62,-4.97,-0.23,focused
1294,43.13333333333333,-0.33,-4.02,-0.53,focused
1295,43.166666666666664,-0.62,-4.64,-0.76,focused
1296,43.2,-0.78,-4.22,-0.03,focused
1297,43.233333333333334,1.26,-3.43,0.24,focused
1298,43.266666666666666,0.39,-2.19,1.34,focused
1299,43.3,-0.48,-1.73,0.73,focused
1300,43.333333333333336,0.12,-2.09,2.22,focused
1301,43.36666666666667,-0.16,-3.54,1.52,focused
1302,43.4,0.08,-4.31,0.39,focused
1303,43.43333333333333,0.45,-4.28,-0.28,focused
1304,43.46666666666667,1.96,-5.29,1.03,focused
1305,43.5,1.08,-4.65,-0.29,focused
1306,43.53333333333333,1.46,-4.0,0.15,focused
1307,43.56666666666667,1.03,-4.21,1.15,focused
1308,43.6,1.64,-3.24,1.36,focused
1309,43.63333333333333,1.49,-3.16,0.48,focused
1310,43.666666666666664,2.31,-3.76,1.24,focused
1311,43.7,1.9,-3.33,1.4,focused
1312,43.733333333333334,1.05,-4.05,1.05,focused
1313,43.766666666666666,1.24,-4.65,0.77,focused
1314,43.8,0.41,-5.45,0.85,focused
1315,43.833333333333336,-1.26,-3.34,1.4,focused
1316,43.86666666666667,-1.1,-3.94,0.61,focused
1317,43.9,-0.82,-1.83,0.96,focused
1318,43.93333333333333,-2.13,-1.02,0.74,focused
1319,43.96666666666667,-1.29,-0.62,0.65,focused
1320,44.0,-0.38,-3.06,1.51,focused
1321,44.03333333333333,1.12,-2.93,0.91,focused
1322,44.06666666666667,1.59,-3.55,1.01,focused
1323,44.1,2.33,-4.38,1.85,focused
1324,44.13333333333333,2.17,-4.65,2.45,focused
1325,44.166666666666664,3.23,-1.62,0.56,focused
1326,44.2,2.39,-2.63,1.56,focused
1327,44.233333333333334,1.68,-1.53,0.88,focused
1328,44.266666666666666,0.17,-2.12,-1.17,focused
1329,44.3,0.32,-2.73,-1.98,focused
1330,44.333333333333336,-2.66,-4.81,-0.32,focused
1331,44.36666666666667,-2.56,-4.08,-0.67,focused
1332,44.4,-2.11,-4.95,-1.02,focused
1333,44.43333333333333,-0.28,-6.29,-0.21,focused
1334,44.46666666666667,-1.28,-4.67,-0.22,focused
1335,44.5,-0.74,-5.07,-1.08,focused
1336,44.53333333333333,-1.09,-4.9,-1.35,focused
1337,44.56666666666667,-0.55,-5.49,-0.59,focused
1338,44.6,0.71,-4.72,-1.32,focused
1339,44.63333333333333,1.73,-5.51,-1.52,focused
1340,44.666666666666664,2.23,-5.08,-0.68,focused
1341,44.7,2.94,-4.21,-1.25,focused
1342,44.733333333333334,1.46,-5.6,-1.68,focused
1343,44.766666666666666,0.49,-4.44,-0.7,focused
1344,44.8,-0.16,-4.45,-0.39,focused
1345,44.833333333333336,1.08,-5.26,-1.17,focused
1346,44.86666666666667,1.19,-6.03,0.1,focused
1347,44.9,4.36,-4.38,0.83,focused
1348,44.93333333333333,3.0,-4.59,1.24,focused
1349,44.96666666666667,3.18,-4.78,1.24,focused
1350,45.0,3.73,-3.55,1.63,focused
1351,45.03333333333333,2.8,-2.85,1.38,focused
1352,45.06666666666667,-0.22,-2.59,0.55,focused
1353,45.1,-0.13,-2.59,0.45,focused
1354,45.13333333333333,-1.24,-1.34,0.67,focused
1355,45.166666666666664,-2.97,-2.54,0.01,focused
1356,45.2,-3.14,-2.92,-0.38,focused
1357,45.233333333333334,-3.98,-3.34,0.03,focused
1358,45.266666666666666,-2.97,-3.87,0.86,focused
1359,45.3,-3.55,-3.72,0.38,focused
1360,45.333333333333336,-2.3,-2.75,1.16,focused
1361,45.36666666666667,-2.25,-3.48,2.23,focused
1362,45.4,-0.74,-3.11,3.15,focused
1363,45.43333333333333,-2.07,-2.33,1.79,focused
1364,45.46666666666667,-0.64,-3.08,1.02,focused
1365,45.5,-1.96,-2.31,0.87,focused
1366,45.53333333333333,-1.7,-1.51,-0.16,focused
1367,45.56666666666667,-0.52,-1.76,-0.76,focused
1368,45.6,1.22,-2.59,0.53,focused
1369,45.63333333333333,0.1,-1.65,1.21,focused
1370,45.666666666666664,0.53,-3.6,0.4,focused
1371,45.7,-0.25,-4.11,0.5,focused
1372,45.733333333333334,-0.57,-3.86,0.54,focused
1373,45.766666666666666,-2.36,-3.92,0.68,focused
1374,45.8,-1.72,-3.91,0.76,focused
1375,45.833333333333336,-1.53,-2.13,1.8,focused
1376,45.86666666666667,-0.79,-2.0,1.85,focused
1377,45.9,-1.28,-1.59,1.67,focused
1378,45.93333333333333,0.09,-0.08,0.82,focused
1379,45.96666666666667,0.93,-1.98,-0.62,focused
1380,46.0,1.24,-2.68,-1.69,focused
1381,46.03333333333333,1.52,-2.49,-0.98,focused
1382,46.06666666666667,1.32,-3.47,-0.39,focused
1383,46.1,0.65,-4.14,-0.9,focused
1384,46.13333333333333,-0.12,-3.17,0.68,focused
1385,46.166666666666664,-0.05,-3.28,-0.11,focused
1386,46.2,-0.59,-2.77,-0.96,focused
1387,46.233333333333334,-0.85,-1.73,-1.99,focused
1388,46.266666666666666,-1.91,-2.14,-1.99,focused
1389,46.3,-2.17,-2.29,-1.7,focused
1390,46.333333333333336,-2.56,-1.95,0.49,focused
1391,46.36666666666667,-2.49,-2.26,0.36,focused
1392,46.4,-2.97,-3.2,0.5,focused
1393,46.43333333333333,-1.44,-1.7,0.36,focused
1394,46.46666666666667,-1.0,-1.63,0.3,focused
1395,46.5,-0.79,-1.04,-2.24,focused
1396,46.53333333333333,-2.42,-1.51,-1.28,focused
1397,46.56666666666667,-3.0,-2.96,-0.65,focused
1398,46.6,-3.09,-5.02,-0.81,focused
1399,46.63333333333333,-3.53,-4.92,-1.42,focused
1400,46.666666666666664,-3.35,-7.4,-0.48,focused
1401,46.7,-2.34,-7.26,-1.46,focused
1402,46.733333333333334,-0.45,-6.57,-1.78,focused
1403,46.766666666666666,-0.2,-4.8,-1.47,focused
1404,46.8,0.84,-5.95,-2.53,focused
1405,46.833333333333336,1.12,-4.24,-1.31,focused
1406,46.86666666666667,0.92,-3.78,0.13,focused
1407,46.9,0.62,-2.49,0.11,focused
1408,46.93333333333333,-1.08,-2.79,0.03,focused
1409,46.96666666666667,-0.94,-2.65,0.76,focused
1410,47.0,-0.47,-2.85,0.92,focused
1411,47.03333333333333,0.57,-4.27,0.34,focused
1412,47.06666666666667,-0.24,-4.02,0.35,focused
1413,47.1,-0.22,-4.73,2.03,focused
1414,47.13333333333333,-0.23,-3.83,3.39,focused
1415,47.166666666666664,-1.21,-3.5,1.86,focused
1416,47.2,-0.96,-1.77,0.82,focused
1417,47.233333333333334,0.66,-2.24,0.27,focused
1418,47.266666666666666,2.69,-2.51,-0.59,focused
1419,47.3,2.06,-2.52,-0.94,focused
1420,47.333333333333336,2.12,-3.84,-0.96,focused
1421,47.36666666666667,2.68,-4.54,-0.77,focused
1422,47.4,0.45,-5.13,-1.45,focused
1423,47.43333333333333,-0.43,-5.32,-2.48,focused
1424,47.46666666666667,-0.25,-5.07,-1.52,focused
1425,47.5,-1.69,-3.17,-0.27,focused
1426,47.53333333333333,-3.06,-2.97,-0.23,focused
1427,47.56666666666667,-1.82,-1.42,1.35,focused
1428,47.6,-1.33,-1.32,1.04,focused
1429,47.63333333333333,-1.44,-0.81,-1.13,focused
1430,47.666666666666664,-1.08,-1.43,-2.31,focused
1431,47.7,-1.09,-1.81,-2.85,focused
1432,47.733333333333334,-2.02,-2.29,-4.0,focused
1433,47.766666666666666,-3.7,-2.41,-2.67,focused
1434,47.8,-3.69,-3.41,-1.73,focused
1435,47.833333333333336,-4.25,-3.19,-0.91,focused
1436,47.86666666666667,-3.94,-2.33,-0.77,focused
1437,47.9,-2.26,-2.66,-0.18,focused
1438,47.93333333333333,-1.0,-2.35,0.11,focused
1439,47.96666666666667,-1.7,-2.53,0.71,focused
1440,48.0,-0.78,-2.29,1.5,focused
1441,48.03333333333333,-0.77,-2.48,1.48,focused
1442,48.06666666666667,-1.07,-2.45,1.97,focused
1443,48.1,-1.57,-3.39,1.54,focused
1444,48.13333333333333,-2.36,-3.12,1.48,focused
1445,48.166666666666664,-1.73,-2.49,1.07,focused
1446,48.2,-1.93,-2.88,1.74,focused
1447,48.233333333333334,-3.8,-3.57,1.12,focused
1448,48.266666666666666,-4.92,-2.54,0.67,focused
1449,48.3,-4.6,-2.11,0.53,focused
1450,48.333333333333336,-4.57,-3.47,0.27,focused
1451,48.36666666666667,-3.51,-3.3,-0.2,focused
1452,48.4,-2.02,-2.02,-0.22,focused
1453,48.43333333333333,1.29,-2.37,-0.05,focused
1454,48.46666666666667,2.09,-2.47,-1.52,focused
1455,48.5,1.47,-2.93,-1.8,focused
1456,48.53333333333333,1.72,-2.73,-2.73,focused
1457,48.56666666666667,3.13,-3.27,-2.83,focused
1458,48.6,1.58,-2.85,-3.25,focused
1459,48.63333333333333,2.28,-3.35,-2.45,focused
1460,48.666666666666664,2.16,-3.55,-2.44,focused
1461,48.7,1.84,-3.63,-0.53,focused
1462,48.733333333333334,0.46,-4.13,0.44,focused
1463,48.766666666666666,-0.75,-4.78,0.26,focused
1464,48.8,-0.04,-3.85,0.8,focused
1465,48.833333333333336,1.36,-3.51,0.92,focused
1466,48.86666666666667,0.79,-3.31,0.36,focused
1467,48.9,0.23,-2.67,0.38,focused
1468,48.93333333333333,-11.76,1.41,0.32,focused
1469,48.96666666666667,-28.62,4.64,0.4,focused
1470,49.0,-41.06,6.82,-0.02,distracted
1471,49.03333333333333,-56.5,11.28,-0.61,distracted
1472,49.06666666666667,-66.19,15.51,-1.67,distracted
1473,49.1,-66.93,15.92,-1.54,distracted
1474,49.13333333333333,-62.77,15.23,-2.98,distracted
1475,49.166666666666664,-66.76,17.41,-3.1,distracted
1476,49.2,-64.09,16.74,-1.75,distracted
1477,49.233333333333334,-66.54,15.45,-0.91,distracted
1478,49.266666666666666,-66.9,15.32,-0.07,distracted
1479,49.3,-65.97,13.87,0.54,distracted
1480,49.333333333333336,-63.81,13.74,1.17,distracted
1481,49.36666666666667,-60.53,12.55,0.16,distracted
1482,49.4,-58.25,13.19,0.62,distracted
1483,49.43333333333333,-55.62,11.81,-0.51,distracted
1484,49.46666666666667,-59.19,14.41,0.66,distracted
1485,49.5,-54.83,15.15,1.07,distracted
1486,49.53333333333333,-58.15,14.49,1.88,distracted
1487,49.56666666666667,-59.32,14.3,1.35,distracted
1488,49.6,-59.27,16.74,2.93,distracted
1489,49.63333333333333,-55.91,16.92,2.53,distracted
1490,49.666666666666664,-59.61,16.84,0.99,distracted
1491,49.7,-57.0,16.8,0.65,distracted
1492,49.733333333333334,-59.02,17.25,0.4,distracted
1493,49.766666666666666,-62.08,16.38,-0.72,distracted
1494,49.8,-61.55,15.54,-0.8,distracted
1495,49.833333333333336,-62.34,14.19,-0.23,distracted
1496,49.86666666666667,-62.66,17.06,-0.89,distracted
1497,49.9,-59.58,14.34,-1.58,distracted
1498,49.93333333333333,-58.56,12.57,-2.19,distracted
1499,49.96666666666667,-59.31,12.35,-2.2,distracted
1500,50.0,-56.67,13.21,-1.53,distracted
1501,50.03333333333333,-58.16,10.34,-0.41,distracted
1502,50.06666666666667,-60.82,11.58,0.2,distracted
1503,50.1,-60.75,12.51,1.36,distracted
1504,50.13333333333333,-60.85,11.83,0.84,distracted
1505,50.166666666666664,-60.24,12.06,1.69,distracted
1506,50.2,-58.24,14.39,0.22,distracted
1507,50.233333333333334,-56.07,15.27,-0.0,distracted
1508,50.266666666666666,-54.34,16.63,0.09,distracted
1509,50.3,-56.31,18.28,-0.0,distracted
1510,50.333333333333336,-57.68,17.48,-1.38,distracted
1511,50.36666666666667,-58.34,15.29,0.62,distracted
1512,50.4,-62.48,14.75,1.18,distracted
1513,50.43333333333333,-61.81,13.7,0.84,distracted
1514,50.46666666666667,-59.75,12.73,2.06,distracted
1515,50.5,-58.75,13.9,1.61,distracted
1516,50.53333333333333,-60.11,14.64,-0.16,distracted
1517,50.56666666666667,-56.62,14.7,0.01,distracted
1518,50.6,-59.26,16.52,-0.49,distracted
1519,50.63333333333333,-59.57,17.55,-1.67,distracted
1520,50.666666666666664,-59.55,15.44,-0.22,distracted
1521,50.7,-59.4,15.15,0.2,distracted
1522,50.733333333333334,-58.68,15.1,-0.64,distracted
1523,50.766666666666666,-57.32,12.2,0.99,distracted
1524,50.8,-58.58,12.24,1.46,distracted
1525,50.833333333333336,-61.52,13.47,1.06,distracted
1526,50.86666666666667,-61.84,15.26,1.85,distracted
1527,50.9,-61.67,15.38,1.65,distracted
1528,50.93333333333333,-62.29,16.76,0.89,distracted
1529,50.96666666666667,-64.86,15.92,0.86,distracted
1530,51.0,-63.73,17.21,0.64,distracted
1531,51.03333333333333,-61.33,15.8,0.59,distracted
1532,51.06666666666667,-60.19,17.58,0.58,distracted
1533,51.1,-59.61,17.03,0.55,distracted
1534,51.13333333333333,-55.04,16.2,0.49,distracted
1535,51.166666666666664,-57.83,16.35,-0.07,distracted
1536,51.2,-59.83,16.26,0.06,distracted
1537,51.233333333333334,-66.99,14.93,0.65,distracted
1538,51.266666666666666,-67.31,17.0,-0.17,distracted
1539,51.3,-67.17,18.2,0.54,distracted
1540,51.333333333333336,-65.01,16.02,1.51,distracted
1541,51.36666666666667,-64.42,14.79,0.5,distracted
1542,51.4,-59.26,15.64,0.15,distracted
1543,51.43333333333333,-63.2,14.44,-0.05,distracted
1544,51.46666666666667,-67.66,11.25,-0.32,distracted
1545,51.5,-66.39,11.76,-0.14,distracted
1546,51.53333333333333,-66.05,14.92,-0.65,distracted
1547,51.56666666666667,-66.72,12.46,-0.38,distracted
1548,51.6,-62.46,12.57,0.38,distracted
1549,51.63333333333333,-58.23,16.1,1.18,distracted
1550,51.666666666666664,-58.94,15.39,0.49,distracted
1551,51.7,-61.24,15.25,1.16,distracted
1552,51.733333333333334,-62.09,16.4,1.73,distracted
1553,51.766666666666666,-61.95,15.13,2.7,distracted
1554,51.8,-64.32,14.46,1.8,distracted
1555,51.833333333333336,-66.42,15.88,1.02,distracted
1556,51.86666666666667,-63.82,13.44,1.6,distracted
1557,51.9,-61.15,14.77,1.32,distracted
1558,51.93333333333333,-61.26,14.84,1.21,distracted
1559,51.96666666666667,-61.01,13.77,1.22,distracted
1560,52.0,-59.68,12.34,0.98,distracted
1561,52.03333333333333,-61.77,13.22,0.71,distracted
1562,52.06666666666667,-62.01,12.88,0.45,distracted
1563,52.1,-61.96,13.97,0.33,distracted
1564,52.13333333333333,-60.64,14.54,-0.67,distracted
1565,52.166666666666664,-61.68,16.15,0.55,distracted
1566,52.2,-59.98,16.11,1.24,distracted
1567,52.233333333333334,-62.28,16.53,1.34,distracted
1568,52.266666666666666,-62.93,16.62,0.82,distracted
1569,52.3,-62.57,17.17,1.39,distracted
1570,52.333333333333336,-56.43,17.68,1.48,distracted
1571,52.36666666666667,-57.18,18.82,0.94,distracted
1572,52.4,-56.36,17.56,0.92,distracted
1573,52.43333333333333,-60.46,17.18,0.38,distracted
1574,52.46666666666667,-58.48,17.12,-0.31,distracted
1575,52.5,-62.38,14.89,-0.46,distracted
1576,52.53333333333333,-62.1,14.84,-1.25,distracted
1577,52.56666666666667,-62.08,13.78,-0.78,distracted
1578,52.6,-56.18,14.06,-0.48,distracted
1579,52.63333333333333,-58.07,15.65,0.06,distracted
1580,52.666666666666664,-57.76,15.61,-0.74,distracted
1581,52.7,-58.07,15.75,-0.42,distracted
1582,52.733333333333334,-58.51,16.71,-1.17,distracted
1583,52.766666666666666,-58.86,14.72,-0.4,distracted
1584,52.8,-60.59,13.84,-0.99,distracted
1585,52.833333333333336,-59.74,15.59,-0.24,distracted
1586,52.86666666666667,-61.49,14.74,-0.79,distracted
1587,52.9,-61.52,16.18,0.01,distracted
1588,52.93333333333333,-49.77,12.89,-0.38,distracted
1589,52.96666666666667,-36.49,6.31,0.86,distracted
1590,53.0,-25.39,2.6,-0.03,focused
1591,53.03333333333333,-14.77,-1.42,0.85,focused
1592,53.06666666666667,-3.86,-7.23,2.03,focused
1593,53.1,-4.18,-5.87,1.25,focused
1594,53.13333333333333,-6.29,-4.15,0.62,focused
1595,53.166666666666664,-6.66,-5.2,1.44,focused
1596,53.2,-3.64,-6.44,1.55,focused
1597,53.233333333333334,-3.9,-7.29,0.34,focused
1598,53.266666666666666,-3.08,-7.93,-0.1,focused
1599,53.3,-1.7,-8.0,-0.9,focused
1600,53.333333333333336,-2.04,-7.39,-0.2,focused
1601,53.36666666666667,-2.31,-5.77,-1.64,focused
1602,53.4,0.3,-4.77,-1.9,focused
1603,53.43333333333333,-0.45,-3.67,-1.59,focused
1604,53.46666666666667,0.88,-3.68,-0.73,focused
1605,53.5,1.44,-4.88,-1.59,focused
1606,53.53333333333333,1.79,-5.29,-0.39,focused
